,Unnamed: 0,BoroCT2010,311 calls,Total Households,Median Income,Total cars,Total educated,Total High School,Total bachelors,Total masters,Total PHD,Median Age,Total households,Total family households,Total non-family households,Median House Value,Total Hunits,Owner Occupied,Renter Occupied,Total Population,White only,Black only,Asian only,Hispanic only,Other Only,Median Rent,Normalized 311 calls,Normalized cars,Normalized High school,Normalized bachelors,Normalized masters,Normalized PHD,Normalized familiy household,Normalized non-family household,Normalized owner ocuppied,Normalized renter ocuppied,Normalized white only,Normalized black only,Normalized asian only,Normalized hispanic only,Normalized other only
62,62,1006700,1831,3268.0,88988.0,416.0,4416.0,280.0,2238.0,926.0,85.0,33.6,3268.0,542.0,2726.0,784100.0,4995.0,1234.0,3761.0,5006.0,4139.0,176.0,331.0,208.0,152.0,2000.0,0.365761086696,0.12729498164,55.9328805433,447.063523771,184.978026368,16.9796244507,0.165850673195,0.834149326805,0.247047047047,0.752952952953,0.826807830603,0.0351578106272,0.0661206552137,0.0415501398322,0.0303635637235
63,63,1006800,3208,3854.0,104252.0,409.0,4860.0,320.0,2068.0,832.0,67.0,31.8,3854.0,593.0,3261.0,782900.0,5808.0,1807.0,4001.0,6973.0,5065.0,422.0,772.0,576.0,138.0,2000.0,0.460060232325,0.106123508044,45.891294995,296.572493905,119.317366987,9.60848988957,0.153866113129,0.846133886871,0.311122589532,0.688877410468,0.726373153592,0.0605191452746,0.110712749175,0.082604330991,0.0197906209666
64,64,1006900,457,1244.0,164773.0,439.0,1996.0,72.0,943.0,460.0,75.0,32.9,1244.0,459.0,785.0,1000000.0,2310.0,1076.0,1234.0,2684.0,2059.0,100.0,187.0,175.0,163.0,2000.0,0.170268256334,0.352893890675,26.825633383,351.341281669,171.385991058,27.9433681073,0.368971061093,0.631028938907,0.465800865801,0.534199134199,0.767138599106,0.0372578241431,0.0696721311475,0.0652011922504,0.0607302533532
65,65,1007000,1646,4702.0,92125.0,914.0,6345.0,502.0,2897.0,1133.0,103.0,32.0,4702.0,1114.0,3588.0,787800.0,7932.0,1809.0,6123.0,7977.0,5574.0,120.0,1689.0,242.0,352.0,2000.0,0.206343236806,0.194385367929,62.9309264134,363.169111195,142.033345869,12.9121223518,0.236920459379,0.763079540621,0.228063540091,0.771936459909,0.698758931929,0.0150432493419,0.211733734487,0.0303372195061,0.0441268647361
66,66,1007100,1438,3413.0,128813.0,700.0,5209.0,242.0,2145.0,1216.0,168.0,38.0,3413.0,801.0,2612.0,815300.0,5685.0,1909.0,3776.0,5987.0,4706.0,83.0,765.0,219.0,214.0,2000.0,0.240187071989,0.205098154117,40.4209119759,358.276265241,203.106731251,28.0607983965,0.234690887782,0.765309112218,0.335795954266,0.664204045734,0.786036412226,0.0138633706364,0.127776849841,0.0365792550526,0.0357441122432
67,67,1007200,1366,4098.0,104583.0,792.0,5754.0,278.0,2692.0,1416.0,80.0,30.5,4098.0,885.0,3213.0,585800.0,7169.0,1793.0,5376.0,7500.0,5387.0,95.0,1016.0,523.0,479.0,2000.0,0.182133333333,0.193265007321,37.0666666667,358.933333333,188.8,10.6666666667,0.215959004392,0.784040995608,0.250104617101,0.749895382899,0.718266666667,0.0126666666667,0.135466666667,0.0697333333333,0.0638666666667
68,68,1007300,1894,3815.0,95509.0,666.0,5322.0,402.0,2676.0,964.0,175.0,39.9,3815.0,867.0,2948.0,744400.0,5770.0,1333.0,4437.0,5774.0,4799.0,149.0,315.0,468.0,43.0,1900.0,0.328022168341,0.174574049803,69.6224454451,463.456875649,166.955316938,30.3082784898,0.227260812582,0.772739187418,0.231022530329,0.768977469671,0.831139591271,0.025805334257,0.0545549012816,0.0810529961898,0.00744717700035
69,69,1007400,1432,2084.0,123654.0,329.0,2772.0,94.0,1106.0,628.0,181.0,34.1,2084.0,544.0,1540.0,964100.0,3249.0,986.0,2263.0,3754.0,2641.0,93.0,530.0,375.0,115.0,2000.0,0.381459776239,0.157869481766,25.0399573788,294.619072989,167.288225892,48.2152370804,0.26103646833,0.73896353167,0.303477993229,0.696522006771,0.703516249334,0.0247735748535,0.141182738412,0.0998934469899,0.0306339904102
70,70,1007500,769,2592.0,112885.0,697.0,3952.0,227.0,1724.0,745.0,159.0,40.9,2592.0,860.0,1732.0,931700.0,4531.0,2182.0,2349.0,4554.0,3871.0,27.0,252.0,374.0,30.0,2000.0,0.168862538428,0.268904320988,49.8462889767,378.568291612,163.592446201,34.9143610013,0.331790123457,0.668209876543,0.481571397043,0.518428602957,0.850021958718,0.00592885375494,0.0553359683794,0.0821256038647,0.00658761528327
71,71,1007600,1078,1097.0,90417.0,183.0,1338.0,53.0,532.0,343.0,70.0,27.9,1097.0,282.0,815.0,1000000.0,2064.0,357.0,1707.0,2065.0,1077.0,90.0,807.0,60.0,31.0,2000.0,0.522033898305,0.166818596171,25.6658595642,257.627118644,166.101694915,33.8983050847,0.257064721969,0.742935278031,0.172965116279,0.827034883721,0.521549636804,0.043583535109,0.390799031477,0.0290556900726,0.0150121065375
72,72,1007700,1554,3564.0,115577.0,392.0,4977.0,251.0,2651.0,983.0,123.0,38.1,3564.0,738.0,2826.0,1000000.0,5495.0,1785.0,3710.0,5515.0,4558.0,41.0,354.0,368.0,194.0,2000.0,0.281776971895,0.109988776655,45.5122393472,480.689029918,178.241160471,22.3028105168,0.207070707071,0.792929292929,0.324840764331,0.675159235669,0.82647325476,0.00743427017226,0.0641885766092,0.0667271078876,0.0351767905712
73,73,1007800,1425,4424.0,126316.0,724.0,6336.0,289.0,2975.0,1129.0,113.0,32.5,4424.0,1130.0,3294.0,699200.0,7611.0,2395.0,5216.0,7640.0,5029.0,167.0,1364.0,793.0,287.0,2000.0,0.186518324607,0.163652802893,37.8272251309,389.397905759,147.77486911,14.7905759162,0.255424954792,0.744575045208,0.314676126659,0.685323873341,0.658246073298,0.0218586387435,0.178534031414,0.103795811518,0.0375654450262
74,74,1007900,967,2722.0,115588.0,805.0,3917.0,390.0,1610.0,744.0,337.0,40.8,2722.0,936.0,1786.0,1000000.0,4607.0,1737.0,2870.0,4607.0,4006.0,13.0,180.0,349.0,59.0,2000.0,0.209897981333,0.295738427627,84.6537877143,349.468200564,161.49337964,73.149555025,0.34386480529,0.65613519471,0.37703494682,0.62296505318,0.869546342522,0.00282179292381,0.0390709789451,0.0757542869546,0.0128065986542
75,75,1008000,1223,3158.0,99821.0,457.0,4017.0,174.0,1729.0,828.0,98.0,37.6,3158.0,712.0,2446.0,714500.0,4822.0,2393.0,2429.0,4921.0,3912.0,104.0,542.0,339.0,24.0,2000.0,0.248526722211,0.144711842939,35.3586669376,351.351351351,168.258484048,19.9146514936,0.225459151362,0.774540848638,0.496267109083,0.503732890917,0.794960373908,0.0211339158708,0.110140215403,0.0688884373095,0.00487705750864
76,76,1008100,1772,4883.0,104957.0,1062.0,7188.0,349.0,3025.0,1633.0,337.0,40.0,4883.0,1568.0,3315.0,1000000.0,8618.0,3373.0,5245.0,8799.0,6687.0,205.0,675.0,924.0,308.0,1746.0,0.201386521196,0.217489248413,39.6635981362,343.789066939,185.589271508,38.2998067962,0.32111406922,0.67888593078,0.391390113715,0.608609886285,0.759972724173,0.0232981020571,0.0767132628708,0.105011933174,0.0350039777247
77,77,1008200,1116,1906.0,110793.0,484.0,2885.0,226.0,1040.0,607.0,128.0,42.2,1906.0,619.0,1287.0,802900.0,3427.0,1567.0,1860.0,3427.0,2178.0,469.0,533.0,144.0,103.0,2000.0,0.325649255909,0.253934942288,65.9468923256,303.472424861,177.122847972,37.3504522906,0.324763903463,0.675236096537,0.457251240152,0.542748759848,0.635541289758,0.136854391596,0.155529617741,0.042019258827,0.0300554420776
78,78,1008300,932,2047.0,67578.0,247.0,3123.0,315.0,1128.0,491.0,28.0,34.6,2047.0,661.0,1386.0,658300.0,3989.0,501.0,3488.0,4014.0,2166.0,321.0,431.0,762.0,334.0,944.0,0.232187344295,0.120664386908,78.4753363229,281.016442451,122.321873443,6.97558545092,0.322911577919,0.677088422081,0.125595387315,0.874404612685,0.539611360239,0.0799701046338,0.107374190334,0.189835575486,0.0832087693074
79,79,1008400,1039,930.0,126250.0,115.0,1307.0,50.0,583.0,323.0,21.0,30.5,930.0,243.0,687.0,721900.0,1860.0,218.0,1642.0,1885.0,721.0,48.0,930.0,94.0,92.0,2000.0,0.551193633952,0.123655913978,26.525198939,309.283819629,171.352785146,11.1405835544,0.261290322581,0.738709677419,0.117204301075,0.882795698925,0.3824933687,0.0254641909814,0.493368700265,0.0498673740053,0.0488063660477
80,80,1008601,325,1302.0,141367.0,519.0,2085.0,107.0,962.0,392.0,45.0,30.4,1302.0,560.0,742.0,846600.0,2729.0,548.0,2181.0,2729.0,1862.0,58.0,510.0,182.0,117.0,2000.0,0.119091242213,0.398617511521,39.2085012825,352.510076951,143.642359839,16.4895566141,0.430107526882,0.569892473118,0.200806156101,0.799193843899,0.682301209234,0.0212532063027,0.186881641627,0.0666910956394,0.0428728471968
81,81,1008602,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,1008603,400,2465.0,148080.0,963.0,3775.0,196.0,1395.0,833.0,194.0,57.3,2465.0,972.0,1493.0,1000000.0,4353.0,2653.0,1700.0,4353.0,3940.0,0.0,101.0,215.0,97.0,2000.0,0.0918906501263,0.390669371197,45.0264185619,320.468642316,191.362278888,44.5669653113,0.394320486815,0.605679513185,0.609464736963,0.390535263037,0.905122903745,0.0,0.0232023891569,0.0493912244429,0.0222834826556
83,83,1008700,1503,3935.0,110261.0,703.0,5942.0,437.0,2645.0,1266.0,151.0,33.5,3935.0,1127.0,2808.0,719500.0,7302.0,2074.0,5228.0,7302.0,5130.0,37.0,944.0,1009.0,182.0,2000.0,0.205834018077,0.178653113088,59.8466173651,362.229526157,173.377156943,20.6792659545,0.286404066074,0.713595933926,0.284031772117,0.715968227883,0.702547247329,0.00506710490277,0.129279649411,0.138181320186,0.0249246781704
84,84,1008800,1039,4474.0,94903.0,887.0,5837.0,158.0,2564.0,1339.0,237.0,36.9,4474.0,1203.0,3271.0,580100.0,6747.0,2870.0,3877.0,6747.0,4400.0,142.0,1482.0,373.0,350.0,1941.0,0.153994367867,0.198256593652,23.4178153253,380.020749963,198.458574181,35.126722988,0.268886902101,0.731113097899,0.425374240403,0.574625759597,0.652141692604,0.0210463909886,0.219653179191,0.0552838298503,0.0518749073662
85,85,1008900,867,3058.0,87802.0,838.0,4486.0,318.0,1658.0,952.0,277.0,37.4,3058.0,783.0,2275.0,1000000.0,5250.0,1553.0,3697.0,5614.0,3942.0,420.0,397.0,642.0,213.0,1685.0,0.154435340221,0.274035317201,56.6441040257,295.333095832,169.57605985,49.3409333808,0.25604970569,0.74395029431,0.29580952381,0.70419047619,0.702173138582,0.074812967581,0.0707160669754,0.114356964731,0.0379408621304
86,86,1009000,1490,4216.0,122769.0,712.0,5721.0,303.0,2292.0,1737.0,258.0,35.9,4216.0,1190.0,3026.0,689800.0,7046.0,2199.0,4847.0,7194.0,4419.0,167.0,1884.0,599.0,125.0,2000.0,0.207117041979,0.168880455408,42.1184320267,318.59883236,241.451209341,35.8632193495,0.282258064516,0.717741935484,0.312091967074,0.687908032926,0.614261884904,0.0232137892688,0.261884904087,0.0832638309703,0.0173755907701
87,87,1009100,1826,4018.0,109414.0,705.0,5381.0,148.0,2088.0,1361.0,198.0,39.4,4018.0,936.0,3082.0,1000000.0,6440.0,2049.0,4391.0,6559.0,4600.0,100.0,1067.0,429.0,363.0,1828.0,0.278396096966,0.175460428074,22.5644153072,318.34121055,207.501143467,30.1875285867,0.232951717272,0.767048282728,0.318167701863,0.681832298137,0.701326421711,0.0152462265589,0.162677237384,0.0654063119378,0.0553438024089
88,88,1009200,941,1100.0,109306.0,32.0,1435.0,53.0,685.0,288.0,69.0,33.4,1100.0,227.0,873.0,689400.0,1682.0,127.0,1555.0,1700.0,1168.0,73.0,292.0,153.0,14.0,2000.0,0.553529411765,0.0290909090909,31.1764705882,402.941176471,169.411764706,40.5882352941,0.206363636364,0.793636363636,0.0755053507729,0.924494649227,0.687058823529,0.0429411764706,0.171764705882,0.09,0.00823529411765
89,89,1009300,852,5114.0,82404.0,1518.0,7804.0,807.0,2862.0,1889.0,143.0,40.3,5114.0,2259.0,2855.0,705700.0,10564.0,4087.0,6477.0,10583.0,5921.0,1876.0,441.0,2195.0,150.0,1599.0,0.0805064726448,0.296832225264,76.2543702164,270.433714448,178.493810829,13.5122366059,0.441728588189,0.558271411811,0.386879969708,0.613120030292,0.559482188415,0.177265425683,0.0416706037985,0.207408107342,0.0141736747614
90,90,1009400,729,20.0,41667.0,9.0,33.0,16.0,17.0,0.0,0.0,84.3,20.0,13.0,7.0,0.0,33.0,0.0,33.0,33.0,29.0,0.0,0.0,0.0,4.0,763.0,22.0909090909,0.45,484.848484848,515.151515152,0.0,0.0,0.65,0.35,0.0,1.0,0.878787878788,0.0,0.0,0.0,0.121212121212
91,91,1009500,1202,1165.0,152688.0,244.0,1864.0,74.0,791.0,605.0,30.0,26.1,1165.0,383.0,782.0,1000000.0,2322.0,868.0,1454.0,3334.0,2286.0,120.0,613.0,158.0,157.0,2000.0,0.360527894421,0.209442060086,22.1955608878,237.25254949,181.463707259,8.99820035993,0.328755364807,0.671244635193,0.373815676141,0.626184323859,0.685662867427,0.0359928014397,0.183863227355,0.0473905218956,0.0470905818836
92,92,1009600,965,128.0,91875.0,57.0,141.0,30.0,57.0,26.0,5.0,48.6,128.0,16.0,112.0,14300.0,146.0,26.0,120.0,147.0,94.0,0.0,35.0,7.0,11.0,1470.0,6.56462585034,0.4453125,204.081632653,387.755102041,176.870748299,34.0136054422,0.125,0.875,0.178082191781,0.821917808219,0.639455782313,0.0,0.238095238095,0.047619047619,0.0748299319728
93,93,1009700,824,2736.0,46007.0,648.0,4365.0,509.0,885.0,951.0,199.0,48.0,2736.0,960.0,1776.0,69000.0,5100.0,1779.0,3321.0,5148.0,2449.0,280.0,672.0,1531.0,216.0,863.0,0.160062160062,0.236842105263,98.8733488733,171.911421911,184.731934732,38.6557886558,0.350877192982,0.649122807018,0.348823529412,0.651176470588,0.475718725719,0.0543900543901,0.130536130536,0.297397047397,0.041958041958
94,94,1009800,1687,4201.0,110735.0,623.0,6026.0,434.0,2287.0,1412.0,109.0,38.7,4201.0,1122.0,3079.0,760200.0,7132.0,2759.0,4373.0,7233.0,5569.0,118.0,974.0,453.0,119.0,1919.0,0.23323655468,0.14829802428,60.0027651044,316.189686161,195.216369418,15.0698188857,0.267079266841,0.732920733159,0.386848008974,0.613151991026,0.76994331536,0.0163141158579,0.134660583437,0.0626296142679,0.016452371077
95,95,1009900,2024,2383.0,127152.0,479.0,3515.0,125.0,1681.0,774.0,130.0,33.1,2383.0,445.0,1938.0,1000000.0,3887.0,584.0,3303.0,4042.0,2340.0,201.0,1075.0,294.0,132.0,2000.0,0.500742206828,0.201007133865,30.9252845126,415.883226126,191.489361702,32.1622958931,0.186739404112,0.813260595888,0.150244404425,0.849755595575,0.578921326076,0.0497278574963,0.265957446809,0.0727362691737,0.0326571004453
96,96,1010000,1049,1217.0,108542.0,269.0,1585.0,101.0,889.0,148.0,106.0,37.5,1217.0,249.0,968.0,757800.0,1812.0,354.0,1458.0,1826.0,1232.0,22.0,259.0,249.0,64.0,2000.0,0.57447973713,0.221035332786,55.3121577218,486.856516977,81.0514786418,58.0503833516,0.204601479047,0.795398520953,0.195364238411,0.804635761589,0.674698795181,0.0120481927711,0.141840087623,0.136363636364,0.0350492880613
97,97,1010200,787,124.0,100500.0,70.0,211.0,74.0,71.0,51.0,0.0,37.9,124.0,82.0,42.0,875000.0,214.0,60.0,154.0,225.0,208.0,4.0,10.0,3.0,0.0,2000.0,3.49777777778,0.564516129032,328.888888889,315.555555556,226.666666667,0.0,0.661290322581,0.338709677419,0.280373831776,0.719626168224,0.924444444444,0.0177777777778,0.0444444444444,0.0133333333333,0.0
98,98,1010300,539,1219.0,87264.0,110.0,1648.0,73.0,748.0,264.0,55.0,33.2,1219.0,223.0,996.0,379700.0,1991.0,158.0,1833.0,1999.0,1131.0,161.0,492.0,91.0,124.0,2000.0,0.269634817409,0.090237899918,36.5182591296,374.187093547,132.066033017,27.5137568784,0.18293683347,0.81706316653,0.0793571069814,0.920642893019,0.565782891446,0.0805402701351,0.246123061531,0.0455227613807,0.0620310155078
99,99,1010400,1043,673.0,107875.0,93.0,931.0,70.0,466.0,189.0,20.0,52.1,673.0,227.0,446.0,967400.0,1013.0,471.0,542.0,1021.0,714.0,20.0,129.0,143.0,15.0,1895.0,1.02154750245,0.138187221397,68.5602350637,456.415279138,185.112634672,19.5886385896,0.337295690936,0.662704309064,0.464955577493,0.535044422507,0.699314397649,0.0195886385896,0.126346718903,0.140058765916,0.0146914789422
100,100,1010601,526,4338.0,126933.0,1587.0,6448.0,272.0,2727.0,1255.0,343.0,60.0,4338.0,1891.0,2447.0,999400.0,7187.0,4898.0,2289.0,7187.0,6014.0,126.0,605.0,398.0,44.0,2000.0,0.0731877000139,0.365836791148,37.8461110338,379.435091137,174.620843189,47.7250591345,0.43591516828,0.56408483172,0.681508278837,0.318491721163,0.836788646167,0.017531654376,0.0841797690274,0.0553777654098,0.00612216502018
101,101,1010602,737,2436.0,117885.0,685.0,3508.0,66.0,1080.0,729.0,471.0,38.1,2436.0,967.0,1469.0,654400.0,4404.0,1127.0,3277.0,4428.0,3365.0,176.0,443.0,318.0,126.0,2000.0,0.166440831075,0.281198686371,14.9051490515,243.902439024,164.634146341,106.368563686,0.396962233169,0.603037766831,0.255903723887,0.744096276113,0.759936766034,0.0397470641373,0.100045167118,0.0718157181572,0.0284552845528
102,102,1010800,1169,4955.0,105060.0,1543.0,7240.0,218.0,3399.0,1619.0,231.0,42.5,4955.0,1547.0,3408.0,643300.0,8314.0,3537.0,4777.0,8731.0,6814.0,177.0,1070.0,567.0,103.0,2000.0,0.133890734166,0.311402623613,24.9685030352,389.302485397,185.431222082,26.4574504639,0.312209889001,0.687790110999,0.425426990618,0.574573009382,0.780437521475,0.0202725919139,0.122551826824,0.0649410147749,0.011797045012
103,103,1010900,1084,108.0,132500.0,65.0,178.0,1.0,37.0,74.0,4.0,33.3,108.0,43.0,65.0,453800.0,215.0,84.0,131.0,220.0,146.0,20.0,47.0,2.0,5.0,2000.0,4.92727272727,0.601851851852,4.54545454545,168.181818182,336.363636364,18.1818181818,0.398148148148,0.601851851852,0.390697674419,0.609302325581,0.663636363636,0.0909090909091,0.213636363636,0.00909090909091,0.0227272727273
104,104,1011000,1445,4185.0,104583.0,1044.0,6424.0,412.0,3067.0,1228.0,156.0,35.0,4185.0,1523.0,2662.0,1000000.0,7797.0,1368.0,6429.0,7811.0,6623.0,205.0,306.0,635.0,42.0,1961.0,0.18499551914,0.249462365591,52.7461272564,392.651389067,157.214185124,19.9718345922,0.363918757467,0.636081242533,0.17545209696,0.82454790304,0.847906798105,0.0262450390475,0.0391755217002,0.0812956087569,0.00537703239022
105,105,1011100,1321,2253.0,98107.0,377.0,3419.0,212.0,1493.0,664.0,33.0,31.2,2253.0,481.0,1772.0,684800.0,4299.0,384.0,3915.0,4374.0,2100.0,373.0,1042.0,808.0,51.0,2000.0,0.302011888432,0.167332445628,48.4682213077,341.335162323,151.806127115,7.54458161866,0.213493120284,0.786506879716,0.089323098395,0.910676901605,0.480109739369,0.0852766346594,0.238225880201,0.184727937814,0.0116598079561
106,106,1011201,603,589.0,225250.0,208.0,796.0,98.0,263.0,179.0,75.0,53.8,589.0,136.0,453.0,1000000.0,843.0,196.0,647.0,843.0,686.0,16.0,108.0,24.0,9.0,2000.0,0.715302491103,0.353140916808,116.2514828,311.981020166,212.336892052,88.9679715302,0.230899830221,0.769100169779,0.232502965599,0.767497034401,0.813760379597,0.0189798339265,0.128113879004,0.0284697508897,0.0106761565836
107,107,1011202,422,183.0,153594.0,111.0,233.0,10.0,93.0,59.0,10.0,53.7,183.0,70.0,113.0,1000000.0,266.0,214.0,52.0,266.0,247.0,0.0,16.0,3.0,0.0,2000.0,1.58646616541,0.606557377049,37.5939849624,349.62406015,221.804511278,37.5939849624,0.382513661202,0.617486338798,0.804511278195,0.195488721805,0.928571428571,0.0,0.0601503759398,0.0112781954887,0.0
108,108,1011203,500,738.0,117059.0,197.0,1021.0,27.0,432.0,250.0,89.0,38.1,738.0,212.0,526.0,961500.0,1298.0,487.0,811.0,1298.0,975.0,32.0,165.0,126.0,0.0,2000.0,0.385208012327,0.266937669377,20.8012326656,332.81972265,192.604006163,68.5670261941,0.287262872629,0.712737127371,0.375192604006,0.624807395994,0.751155624037,0.0246533127889,0.127118644068,0.0970724191063,0.0
109,109,1011300,1111,66.0,81786.0,12.0,94.0,3.0,54.0,4.0,4.0,29.7,66.0,0.0,66.0,921900.0,93.0,33.0,60.0,146.0,33.0,13.0,75.0,16.0,9.0,2000.0,7.6095890411,0.181818181818,20.5479452055,369.863013699,27.397260274,27.397260274,0.0,1.0,0.354838709677,0.645161290323,0.22602739726,0.0890410958904,0.513698630137,0.109589041096,0.0616438356164
110,110,1011401,514,662.0,179183.0,303.0,1094.0,60.0,399.0,173.0,147.0,45.1,662.0,351.0,311.0,1000000.0,1325.0,624.0,701.0,1337.0,1168.0,13.0,135.0,8.0,13.0,1930.0,0.384442782349,0.457703927492,44.8765893792,298.429319372,129.394166043,109.947643979,0.530211480363,0.469788519637,0.470943396226,0.529056603774,0.873597606582,0.00972326103216,0.100972326103,0.00598354525056,0.00972326103216
111,111,1011402,477,1305.0,147125.0,380.0,2014.0,66.0,827.0,561.0,76.0,49.1,1305.0,512.0,793.0,1000000.0,2385.0,1606.0,779.0,2385.0,1990.0,11.0,256.0,118.0,10.0,2000.0,0.2,0.291187739464,27.6729559748,346.750524109,235.220125786,31.8658280922,0.392337164751,0.607662835249,0.673375262055,0.326624737945,0.834381551363,0.00461215932914,0.107337526205,0.0494758909853,0.0041928721174
112,112,1011500,1504,1312.0,73021.0,272.0,2073.0,247.0,855.0,397.0,36.0,34.0,1312.0,315.0,997.0,927600.0,2375.0,369.0,2006.0,2688.0,1113.0,239.0,623.0,605.0,108.0,2000.0,0.559523809524,0.207317073171,91.8898809524,318.080357143,147.693452381,13.3928571429,0.240091463415,0.759908536585,0.155368421053,0.844631578947,0.4140625,0.0889136904762,0.231770833333,0.225074404762,0.0401785714286
113,113,1011600,611,2048.0,70203.0,519.0,2828.0,206.0,893.0,582.0,156.0,33.4,2048.0,658.0,1390.0,596500.0,3344.0,666.0,2678.0,3483.0,2239.0,441.0,304.0,190.0,309.0,1277.0,0.175423485501,0.25341796875,59.1444157336,256.388171117,167.097329888,44.7889750215,0.3212890625,0.6787109375,0.199162679426,0.800837320574,0.642836635085,0.12661498708,0.0872810795291,0.0545506747057,0.0887166236003
114,114,1011700,520,2027.0,106226.0,409.0,2910.0,246.0,1281.0,644.0,61.0,32.3,2027.0,577.0,1450.0,0.0,3531.0,0.0,3531.0,3535.0,1719.0,296.0,592.0,852.0,76.0,2000.0,0.147100424328,0.20177602368,69.5898161245,362.376237624,182.178217822,17.2560113154,0.284657128762,0.715342871238,0.0,1.0,0.486280056577,0.0837340876945,0.167468175389,0.241018387553,0.0214992927864
115,115,1011800,1153,5230.0,108736.0,1620.0,7673.0,643.0,3305.0,1656.0,425.0,38.0,5230.0,2020.0,3210.0,1000000.0,9440.0,2703.0,6737.0,9464.0,8097.0,39.0,930.0,311.0,87.0,2000.0,0.121830092984,0.309751434034,67.9416737109,349.218089603,174.978867287,44.9070160609,0.386233269598,0.613766730402,0.286334745763,0.713665254237,0.855557903635,0.00412087912088,0.0982671174979,0.0328613693998,0.00919273034658
